Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,Altitude,HDOP,UTM_easting,UTM_northing,UTC,Zone,Letter
1675629219.6749184,0,74011,0,GPS1_Frame,42.204515,-71.05813400000001,10.0,1.0,330093.4875939004,4674534.179648079,0.0,19,T
1675629220.6738567,0,74012,0,GPS1_Frame,42.204515,-71.05813400000001,10.0,1.0,330093.4875939004,4674534.179648079,0.0,19,T
1675629221.673656,0,74013,0,GPS1_Frame,42.204515,-71.05813400000001,10.0,1.0,330093.4875939004,4674534.179648079,0.0,19,T
1675629222.6721754,0,74014,0,GPS1_Frame,42.204515,-71.05813400000001,10.0,1.0,330093.4875939004,4674534.179648079,0.0,19,T
1675629223.6737869,0,74015,0,GPS1_Frame,42.204515,-71.05813400000001,10.0,1.0,330093.4875939004,4674534.179648079,0.0,19,T
1675629224.6735976,0,74016,0,GPS1_Frame,42.204515,-71.05813400000001,10.0,1.0,330093.4875939004,4674534.179648079,0.0,19,T
1675629225.6736193,0,74017,0,GPS1_Frame,42.204515,-71.05813400000001,10.0,1.0,330093.4875939004,4674534.179648079,0.0,19,T
1675629226.6894708,0,74018,0,GPS1_Frame,42.204515,-71.05813400000001,10.0,1.0,330093.4875939004,4674534.179648079,0.0,19,T
1675629227.6908698,0,74019,0,GPS1_Frame,42.204515,-71.05813400000001,10.0,1.0,330093.4875939004,4674534.179648079,0.0,19,T
1675629228.6740031,0,74020,0,GPS1_Frame,42.204515,-71.05813400000001,10.0,1.0,330093.4875939004,4674534.179648079,0.0,19,T
1675629229.673634,0,74021,0,GPS1_Frame,42.204515,-71.05813400000001,10.0,1.0,330093.4875939004,4674534.179648079,0.0,19,T
1675629230.673221,0,74022,0,GPS1_Frame,42.204515,-71.05813400000001,10.0,1.0,330093.4875939004,4674534.179648079,0.0,19,T
1675629231.6749973,0,74023,0,GPS1_Frame,42.204515,-71.05813400000001,10.0,1.0,330093.4875939004,4674534.179648079,0.0,19,T
1675629232.6747568,0,74024,0,GPS1_Frame,42.204515,-71.058135,10.0,1.0,330093.405036715,4674534.181641139,0.0,19,T
1675629233.6745672,0,74025,0,GPS1_Frame,42.204515,-71.058135,10.0,1.0,330093.405036715,4674534.181641139,0.0,19,T
1675629234.6740835,0,74026,0,GPS1_Frame,42.204515,-71.058135,10.0,1.0,330093.405036715,4674534.181641139,0.0,19,T
1675629235.67453,0,74027,0,GPS1_Frame,42.204515,-71.058135,10.0,1.0,330093.405036715,4674534.181641139,0.0,19,T
1675629236.6750603,0,74028,0,GPS1_Frame,42.204515,-71.058135,10.0,1.0,330093.405036715,4674534.181641139,0.0,19,T
1675629237.6751525,0,74029,0,GPS1_Frame,42.204515,-71.058135,10.0,1.0,330093.405036715,4674534.181641139,0.0,19,T
1675629238.673268,0,74030,0,GPS1_Frame,42.204515,-71.058135,10.0,1.0,330093.405036715,4674534.181641139,0.0,19,T
1675629239.6753316,0,74031,0,GPS1_Frame,42.204515,-71.058135,10.0,1.0,330093.405036715,4674534.181641139,0.0,19,T
1675629240.6749325,0,74032,0,GPS1_Frame,42.204515,-71.058135,10.0,1.0,330093.405036715,4674534.181641139,0.0,19,T
1675629241.675199,0,74033,0,GPS1_Frame,42.204515,-71.058135,10.0,1.0,330093.405036715,4674534.181641139,0.0,19,T
