Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,Altitude,HDOP,UTM_easting,UTM_northing,UTC,Zone,Letter
1675467832.2422407,0,85432,0,GPS1_Frame,42.203287,-71.052914,20.7,1.9,330521.1525661659,4674387.43210784,0.0,19,T
1675467833.2410636,0,85433,0,GPS1_Frame,42.203287,-71.052914,20.6,1.9,330521.1525661659,4674387.43210784,0.0,19,T
1675467834.2420084,0,85434,0,GPS1_Frame,42.203286,-71.052914,20.6,1.9,330521.14989235776,4674387.321067967,0.0,19,T
1675467835.2439134,0,85435,0,GPS1_Frame,42.203286,-71.052914,20.7,1.9,330521.14989235776,4674387.321067967,0.0,19,T
1675467836.243464,0,85436,0,GPS1_Frame,42.203286,-71.05291299999999,20.6,1.9,330521.232451121,4674387.3190799765,0.0,19,T
1675467837.2427394,0,85437,0,GPS1_Frame,42.203286,-71.052914,20.6,1.9,330521.14989235776,4674387.321067967,0.0,19,T
1675467838.243245,0,85438,0,GPS1_Frame,42.203286,-71.052914,20.5,1.9,330521.14989235776,4674387.321067967,0.0,19,T
1675467839.243897,0,85439,0,GPS1_Frame,42.203286,-71.05291299999999,20.5,1.9,330521.232451121,4674387.3190799765,0.0,19,T
1675467840.2393775,0,85440,0,GPS1_Frame,42.203284999999994,-71.05290799999999,20.5,2.1,330521.64257113455,4674387.1981001645,0.0,19,T
1675467841.2416084,0,85441,0,GPS1_Frame,42.203283,-71.052904,20.5,2.0,330521.96745860035,4674386.968068488,0.0,19,T
1675467842.2407615,0,85442,0,GPS1_Frame,42.203281,-71.052899,20.5,2.2,330522.3749048568,4674386.736048848,0.0,19,T
1675467843.2392313,0,85443,0,GPS1_Frame,42.203279,-71.052896,20.5,1.9,330522.61723359494,4674386.508005179,0.0,19,T
1675467844.241408,0,85444,0,GPS1_Frame,42.203279,-71.052892,20.5,1.9,330522.9474686839,4674386.500053292,0.0,19,T
1675467845.2406814,0,85445,0,GPS1_Frame,42.203282,-71.05289,20.5,1.9,330523.12060755806,4674386.829196969,0.0,19,T
1675467846.241652,0,85446,0,GPS1_Frame,42.203284999999994,-71.052895,20.4,1.9,330522.71583506826,4674387.172256436,0.0,19,T
1675467847.2415876,0,85447,0,GPS1_Frame,42.203287,-71.052895,20.3,1.9,330522.72118263505,4674387.394336181,0.0,19,T
1675467848.2417948,0,85448,0,GPS1_Frame,42.203289000000005,-71.052895,20.3,1.9,330522.7265302021,4674387.616415924,0.0,19,T
1675467849.2415037,0,85449,0,GPS1_Frame,42.203289999999996,-71.052898,20.2,1.9,330522.4815277118,4674387.733419717,0.0,19,T
1675467850.2784648,0,85450,0,GPS1_Frame,42.203292000000005,-71.052902,20.2,1.9,330522.15664026776,4674387.963451373,0.0,19,T
1675467851.2419348,0,85451,0,GPS1_Frame,42.203292000000005,-71.052903,20.1,1.9,330522.0740815124,4674387.965439354,0.0,19,T
1675467852.2428281,0,85452,0,GPS1_Frame,42.203292000000005,-71.052903,20.1,1.9,330522.0740815124,4674387.965439354,0.0,19,T
1675467853.2426918,0,85453,0,GPS1_Frame,42.203292000000005,-71.052903,20.1,1.9,330522.0740815124,4674387.965439354,0.0,19,T
1675467854.242382,0,85454,0,GPS1_Frame,42.203292000000005,-71.052903,20.1,1.9,330522.0740815124,4674387.965439354,0.0,19,T
1675467855.2431908,0,85455,0,GPS1_Frame,42.203292000000005,-71.052903,20.1,1.9,330522.0740815124,4674387.965439354,0.0,19,T
1675467856.2439084,0,85456,0,GPS1_Frame,42.203292000000005,-71.052903,20.1,1.9,330522.0740815124,4674387.965439354,0.0,19,T
1675467857.24326,0,85457,0,GPS1_Frame,42.203292000000005,-71.052903,20.1,1.9,330522.0740815124,4674387.965439354,0.0,19,T
1675467858.2433174,0,85458,0,GPS1_Frame,42.203292000000005,-71.052903,20.1,1.9,330522.0740815124,4674387.965439354,0.0,19,T
1675467859.243734,0,85459,0,GPS1_Frame,42.203292000000005,-71.052903,20.1,1.9,330522.0740815124,4674387.965439354,0.0,19,T
1675467860.2437332,0,85460,0,GPS1_Frame,42.203292000000005,-71.052903,20.1,1.9,330522.0740815124,4674387.965439354,0.0,19,T
1675467861.2805357,0,85461,0,GPS1_Frame,42.203292000000005,-71.052903,20.1,1.9,330522.0740815124,4674387.965439354,0.0,19,T
1675467862.2430549,0,85462,0,GPS1_Frame,42.203292000000005,-71.052904,20.1,1.9,330521.9915227571,4674387.967427335,0.0,19,T
1675467863.2447526,0,85463,0,GPS1_Frame,42.203292000000005,-71.052904,20.1,1.9,330521.9915227571,4674387.967427335,0.0,19,T
1675467864.2452943,0,85464,0,GPS1_Frame,42.203292000000005,-71.052904,20.1,1.9,330521.9915227571,4674387.967427335,0.0,19,T
1675467865.2480798,0,85465,0,GPS1_Frame,42.203292000000005,-71.052903,20.1,1.9,330522.0740815124,4674387.965439354,0.0,19,T
1675467866.2496538,0,85466,0,GPS1_Frame,42.203292000000005,-71.052904,20.1,1.9,330521.9915227571,4674387.967427335,0.0,19,T
1675467867.251022,0,85467,0,GPS1_Frame,42.203292000000005,-71.052903,20.1,1.9,330522.0740815124,4674387.965439354,0.0,19,T
1675467868.2523391,0,85468,0,GPS1_Frame,42.203291,-71.052904,20.1,1.9,330521.98884896166,4674387.8563874625,0.0,19,T
1675467869.2532494,0,85469,0,GPS1_Frame,42.203291,-71.052904,20.0,1.9,330521.98884896166,4674387.8563874625,0.0,19,T
1675467870.255396,0,85470,0,GPS1_Frame,42.203291,-71.05290500000001,20.0,1.9,330521.906290205,4674387.858375445,0.0,19,T
1675467871.2954774,0,85471,0,GPS1_Frame,42.203291,-71.05290500000001,20.0,1.9,330521.906290205,4674387.858375445,0.0,19,T
1675467872.2968264,0,85472,0,GPS1_Frame,42.203291,-71.05290500000001,20.0,1.9,330521.906290205,4674387.858375445,0.0,19,T
1675467873.2609386,0,85473,0,GPS1_Frame,42.203291,-71.05290500000001,20.0,1.9,330521.906290205,4674387.858375445,0.0,19,T
1675467874.2619689,0,85474,0,GPS1_Frame,42.203292000000005,-71.052907,19.9,1.9,330521.7438464931,4674387.973391283,0.0,19,T
1675467875.2641633,0,85475,0,GPS1_Frame,42.203292000000005,-71.052909,19.8,1.9,330521.57872898236,4674387.977367255,0.0,19,T
1675467876.3021467,0,85476,0,GPS1_Frame,42.203293,-71.05291199999999,19.8,1.9,330521.33372652426,4674388.09437109,0.0,19,T
1675467877.267066,0,85477,0,GPS1_Frame,42.203291,-71.052914,19.9,1.9,330521.16326139914,4674387.876267326,0.0,19,T
1675467878.2669485,0,85478,0,GPS1_Frame,42.203293,-71.052917,19.9,1.9,330520.9209327558,4674388.104311049,0.0,19,T
1675467879.268826,0,85479,0,GPS1_Frame,42.203294,-71.052917,19.9,1.9,330520.9236065683,4674388.215350919,0.0,19,T
1675467880.269729,0,85480,0,GPS1_Frame,42.203294,-71.052917,19.9,1.9,330520.9236065683,4674388.215350919,0.0,19,T
1675467881.2704566,0,85481,0,GPS1_Frame,42.203294,-71.052917,19.9,1.9,330520.9236065683,4674388.215350919,0.0,19,T
1675467882.2712417,0,85482,0,GPS1_Frame,42.203294,-71.052917,19.9,1.9,330520.9236065683,4674388.215350919,0.0,19,T
1675467883.2737162,0,85483,0,GPS1_Frame,42.203294,-71.052917,19.9,1.9,330520.9236065683,4674388.215350919,0.0,19,T
1675467884.2745526,0,85484,0,GPS1_Frame,42.203294,-71.052917,19.9,1.9,330520.9236065683,4674388.215350919,0.0,19,T
1675467885.2747264,0,85485,0,GPS1_Frame,42.203293,-71.052917,19.9,1.9,330520.9209327558,4674388.104311049,0.0,19,T
1675467886.2756698,0,85486,0,GPS1_Frame,42.203293,-71.052917,19.9,1.9,330520.9209327558,4674388.104311049,0.0,19,T
1675467887.2774982,0,85487,0,GPS1_Frame,42.203293,-71.052917,19.9,1.9,330520.9209327558,4674388.104311049,0.0,19,T
1675467888.2793963,0,85488,0,GPS1_Frame,42.203293,-71.052917,19.9,1.9,330520.9209327558,4674388.104311049,0.0,19,T
1675467889.2801423,0,85489,0,GPS1_Frame,42.203293,-71.052917,19.9,1.9,330520.9209327558,4674388.104311049,0.0,19,T
1675467890.279733,0,85490,0,GPS1_Frame,42.203293,-71.052917,19.9,1.9,330520.9209327558,4674388.104311049,0.0,19,T
1675467891.2802553,0,85491,0,GPS1_Frame,42.203294,-71.052922,19.7,1.9,330520.5108128042,4674388.225290903,0.0,19,T
1675467892.2814593,0,85492,0,GPS1_Frame,42.203293,-71.05292999999999,19.8,1.9,330519.8476689541,4674388.130155056,0.0,19,T
1675467893.2823753,0,85493,0,GPS1_Frame,42.203289999999996,-71.052935,19.6,1.9,330519.42685367784,4674387.806975485,0.0,19,T
1675467894.2845757,0,85494,0,GPS1_Frame,42.203289999999996,-71.052935,19.6,1.9,330519.42685367784,4674387.806975485,0.0,19,T
1675467895.2857592,0,85495,0,GPS1_Frame,42.203289999999996,-71.052935,19.6,1.9,330519.42685367784,4674387.806975485,0.0,19,T
1675467896.2860992,0,85496,0,GPS1_Frame,42.203289999999996,-71.052935,19.6,1.9,330519.42685367784,4674387.806975485,0.0,19,T
1675467897.2846541,0,85497,0,GPS1_Frame,42.203289999999996,-71.05293800000001,19.4,1.9,330519.17917740345,4674387.812939524,0.0,19,T
1675467898.2860446,0,85498,0,GPS1_Frame,42.203289999999996,-71.05293800000001,19.4,1.9,330519.17917740345,4674387.812939524,0.0,19,T
1675467899.2869613,0,85499,0,GPS1_Frame,42.203289999999996,-71.05293800000001,19.4,1.9,330519.17917740345,4674387.812939524,0.0,19,T
1675467900.287618,0,85500,0,GPS1_Frame,42.203289999999996,-71.05293800000001,19.4,1.9,330519.17917740345,4674387.812939524,0.0,19,T
1675467901.3290727,0,85501,0,GPS1_Frame,42.203289999999996,-71.05293800000001,19.4,1.9,330519.17917740345,4674387.812939524,0.0,19,T
1675467902.2888985,0,85502,0,GPS1_Frame,42.203289999999996,-71.05293800000001,19.4,1.9,330519.17917740345,4674387.812939524,0.0,19,T
1675467903.2888846,0,85503,0,GPS1_Frame,42.203293,-71.052941,19.4,1.9,330518.93952266,4674388.15202319,0.0,19,T
